0ˆolHm,$D¤ þø997,198.80
1000,482.00
990,496.00
990,490.00
983,487.20
1011,494.20
1006,509.00
997,502.40
995,496.20
1013,502.20
1010,511.80
996,504.40
1034,511.20
975,510.40
1032,497.80
986,513.60
997,490.40
1001,498.60
993,497.80
1006,498.20
1011,508.00
1026,517.00
995,513.60
997,495.80
1025,508.20
985,509.00
994,488.60
1032,509.20
1032,532.00
1011,523.60
1029,518.20
995,515.40
1007,499.80
1016,510.60
1018,516.80
1066,537.20
1043,556.80
1059,549.40
1061,559.80
1030,548.60
998,517.20
1011,503.20
1016,513.00
1011,514.00
1014,512.20
1036,522.80
1084,555.20
1385,704.40
1040,747.00
874,473.60
924,394.00
962,439.20
1017,484.00
1049,529.80
1065,555.40
1061,563.40
1050,556.60
1071,558.40
1114,588.20
1074,598.00
1096,582.80
1108,600.80
1113,610.00
1161,632.20
1162,661.40
1179,668.80
1152,668.20
1141,647.60
1118,631.80
1072,599.60
1062,568.00
1010,541.20
1006,508.40
996,502.00
988,492.80
1004,494.40
990,498.40
994,491.60
1029,508.00
1000,517.40
1016,506.40
999,509.20
1018,506.60
1033,524.00
995,517.80
1000,497.00
1019,507.60
1004,513.00
1002,503.20
1014,506.80
997,507.20
988,493.40
1013,498.00
1012,512.60
1006,509.60
1021,512.00
1002,513.40
998,500.40
1023,508.00
1023,523.00
1026,524.20
1016,522.00
1025,519.60
1013,520.20
1043,525.00
1006,528.20
1022,512.40
1033,526.40
1016,526.20
1044,527.20
1040,542.40
1058,547.20
1052,555.60
1080,563.20
1044,565.60
1036,540.80
1017,528.40
1004,511.80
1030,514.40
1030,530.00
1036,532.40
1089,557.20
1318,680.60
1158,754.00
864,540.40
926,388.80
978,446.80
1022,495.60
1046,531.60
1061,552.00
1062,561.40
1070,565.20
1096,580.40
1085,591.60
1117,597.80
1118,617.40
1120,618.80
1144,629.60
1193,663.60
1168,683.00
1189,676.40
1191,689.80
1197,693.40
1134,671.80
1113,625.60
1076,598.20
1045,563.60
1047,545.80
1023,537.40
1019,521.40
1011,515.80
1050,526.60
1026,540.40
1061,540.00
1024,546.20
1046,532.80
1061,552.00
1035,550.60
1045,539.00
1041,543.40
1032,537.40
1053,540.40
1021,540.20
1038,527.80
1041,539.20
1035,538.60
1024,530.60
1058,537.60
1018,542.00
1023,520.00
1045,531.80
1052,547.80
1034,544.80
1055,542.40
1049,552.60
1093,566.60
1043,573.00
1081,558.20
1046,567.00
1020,535.60
1023,521.20
1018,521.00
1025,520.80
1017,521.80
1064,535.80
1216,624.80
1304,751.20
913,647.60
916,414.20
965,435.60
966,465.40
1053,500.80
1046,550.20
1045,545.60
1083,560.20
1076,580.20
1070,573.60
1079,573.60
1085,581.40
1096,589.40
1113,602.80
1148,627.00
1115,634.80
1177,639.80
1134,659.80
1117,627.20
1102,611.00
1080,593.20
1018,555.20
1019,518.40
984,505.00
990,486.40
969,481.60
969,469.00
982,474.20
994,486.80
996,494.80
990,493.60
981,486.40
987,483.40
988,487.40
973,482.00
1006,486.20
956,486.00
994,471.20
980,488.40
974,477.60
969,472.00
969,469.00
972,470.20
976,473.60
960,469.60
998,475.20
954,480.40
981,464.80
968,475.80
974,470.40
976,474.80
986,480.00
1001,492.00
998,499.80
985,492.80
1035,505.00
1019,528.60
996,509.80
956,480.00
964,459.20
970,466.40
978,473.20
965,472.80
994,476.60
1001,496.80
1272,609.40
1248,762.40
813,574.00
864,333.40
908,381.60
960,428.80
1014,481.60
1005,510.40
1021,511.40
1020,520.60
1047,530.80
1044,545.80
1077,557.20
1056,568.60
1077,564.40
1088,581.40
1125,602.80
1144,632.60
1150,646.40
1152,650.80
1132,644.00
1084,612.80
1068,577.60
1009,544.40
1016,511.80
976,500.00
982,478.40
962,474.00
973,466.40
968,471.00
983,474.00
975,479.80
1005,487.00
1010,507.00
994,503.60
993,493.60
1001,496.20
985,494.60
993,488.20
1014,501.40
990,504.40
1010,498.00
1011,510.40
975,496.60
987,479.80
978,483.40
1004,488.40
975,492.40
997,483.80
1005,500.20
1017,509.80
998,509.40
1004,500.40
994,500.00
1010,500.40
1006,508.40
1004,505.20
1005,504.40
988,498.20
1026,503.20
1044,533.20
1043,543.60
1070,553.80
1040,558.00
1010,528.00
994,503.60
1019,504.00
998,510.60
1009,502.40
998,504.60
1029,510.40
1102,558.20
1369,708.80
963,706.60
875,427.80
904,386.60
953,423.60
990,467.80
1028,505.20
1058,540.00
1068,562.00
1044,558.40
1070,554.40
1083,575.20
1110,593.80
1100,606.00
1114,605.60
1133,621.60
1120,627.80
1176,642.40
1165,671.60
1176,669.40
1121,654.00
1104,614.20
1085,596.40
1012,555.80
1046,525.60
989,523.20
976,483.80
995,483.60
1007,499.80
994,501.80
1008,499.60
1001,505.20
1019,508.20
1018,518.60
1026,521.20
1018,522.80
1011,515.20
996,505.00
1024,507.20
990,510.40
985,488.00
1033,504.20
996,518.20
1001,498.00
994,498.20
987,491.20
1004,493.80
1016,508.80
993,506.80
1005,497.80
1026,513.40
1005,517.60
1009,506.60
1009,509.00
995,503.40
1010,501.00
1007,508.80
1026,514.60
1008,518.80
1019,512.40
1013,516.60
1026,518.20
1050,535.60
1036,544.40
1042,538.40
1071,553.60
996,541.00
1018,504.80
1010,514.80
1012,510.80
1012,512.00
1016,513.60
1041,526.00
1116,571.00
1374,719.20
952,705.20
854,412.80
938,387.60
964,448.40
1022,487.20
1041,529.60
1053,545.80
1053,553.00
1050,551.80
1067,556.80
1079,571.80
1093,584.60
1097,594.60
1116,604.60
1131,622.00
1139,634.20
1155,645.40
1180,665.00
1177,678.80
1143,663.40
1118,633.00
1076,601.20
1038,560.80
1021,531.20
1014,518.20
1002,509.20
1000,501.20
1000,500.00
1031,512.40
1035,532.60
1034,534.60
1017,527.20
1052,531.00
1024,540.80
1033,527.60
1061,544.20
1038,551.80
1059,546.40
1049,555.00
1067,556.20
1054,561.80
1044,550.00
1088,561.60
1070,580.80
1074,571.60
1096,582.80
1082,590.40
1092,586.00
1121,603.60
1094,610.20
1126,606.80
1112,620.40
1137,622.00
1155,644.20
1129,644.60
1153,638.60
1166,658.20
1139,655.20
1172,652.20
1179,674.80
1198,686.60
1225,708.80
1218,722.20
1239,726.40
1251,743.80
1232,743.40
1244,736.80
1197,725.20
1217,705.00
1209,713.80
1217,712.20
1238,725.40
1272,751.60
1501,863.60
1474,990.20
1067,811.20
1145,598.20
1172,655.80
1232,696.00
1285,753.20
1283,784.20
1268,777.00
1285,774.80
1301,791.40
1302,801.40
1314,806.80
1313,813.60
1344,825.40
1317,833.20
1357,833.00
1367,861.00
1353,861.40
1340,847.80
1355,846.00
1270,821.00
1252,762.80
1205,733.20
1161,687.40
1139,652.20
1131,635.80
1124,628.20
1107,617.20
1127,615.00
1085,610.20
1103,592.20
1097,600.60
1084,591.80
1077,581.20
1085,580.20
1061,575.40
1046,555.00
1053,548.80
1032,544.60
1021,527.60
1021,521.00
996,511.00
1006,500.00
998,502.80
984,492.40
974,480.00
981,476.80
941,465.00
958,447.80
941,451.20
926,435.00
939,431.20
954,445.00
923,441.60
912,418.60
933,420.40
929,431.40
933,430.60
947,438.60
964,453.80
906,440.80
894,401.20
862,381.20
885,371.20
861,375.40
874,366.20
838,359.60
887,357.60
934,405.80
1181,532.80
912,573.40
680,319.20
754,209.60
791,268.80
820,302.60
855,334.00
887,367.80
867,379.00
882,373.00
900,389.20
893,397.20
929,407.40
890,413.40
929,405.60
927,428.20
947,435.00
970,456.20
973,471.20
984,477.40
994,488.00
951,476.80
960,454.60
896,434.40
864,383.20
840,354.40
826,334.40
827,326.40
849,335.80
840,345.40
834,337.60
825,330.40
864,340.60
856,360.80
866,360.00
852,360.40
862,356.00
872,366.00
865,369.20
882,371.80
877,380.00
864,371.80
894,376.00
873,385.60
901,384.20
881,393.00
890,384.60
918,401.20
902,411.60
863,386.40
926,388.20
936,430.00
928,432.80
939,432.40
960,447.40
975,466.00
945,463.00
935,441.00
916,427.40
913,414.80
946,426.20
923,436.80
962,438.60
942,454.00
982,458.00
1201,569.60
1086,655.00
782,464.40
826,299.60
875,345.60
963,410.20
987,472.60
995,490.20
1004,498.60
996,500.80
1031,510.00
1019,526.20
1050,531.40
1053,551.20
1082,564.60
1091,585.60
1092,591.40
1154,616.80
1137,647.20
1128,633.40
1132,629.60
1113,624.40
1102,608.60
1008,564.40
1018,512.00
981,503.20
1000,488.60
960,484.00
974,465.60
983,477.60
983,483.00
1001,490.20
1012,505.40
1004,508.80
1018,509.60
1026,521.20
1019,523.20
1005,513.40
998,502.20
1024,508.40
1025,524.40
990,511.00
1036,508.40
984,515.20
1025,500.40
1030,527.00
1007,520.80
1025,514.20
1025,525.00
1018,522.20
1026,521.20
1026,526.00
1020,523.60
1064,537.60
1055,560.40
1079,564.60
1090,583.40
1061,578.40
1053,557.80
1011,536.20
1023,515.80
1034,527.40
1040,536.40
1031,536.40
1071,547.00
1282,655.40
1214,754.80
851,568.80
926,381.00
958,438.80
1025,484.80
1059,538.60
1080,567.40
1080,580.00
1082,580.80
1106,591.60
1120,611.60
1130,624.00
1114,623.60
1154,630.00
1156,654.80
1174,663.20
1184,678.00
1209,694.00
1179,697.00
1202,688.20
1155,683.20
1114,638.60
1073,597.60
1069,571.40
1010,545.40
1033,519.20
1022,528.60
1043,530.40
1006,528.20
1040,519.60
1038,539.20
1032,535.60
1056,541.60
1042,550.40
1032,538.00
1036,533.60
1029,533.20
1026,527.80
1043,532.80
1044,543.40
1043,543.60
1020,533.80
1032,524.80
1048,538.40
1007,531.60
1052,525.00
1019,538.80
1007,514.20
1029,515.80
1018,524.60
1040,526.80
1026,534.40
1013,520.80
1041,524.20
1044,542.20
1050,546.40
1078,561.20
1083,580.00
1045,567.80
1034,540.60
993,517.60
1023,505.00
1006,516.20
1040,519.60
1060,548.00
1033,549.20
1240,615.80
1349,783.60
868,656.60
927,391.60
927,427.00
1001,456.60
1032,513.40
1057,542.00
1092,571.00
1061,579.60
1057,559.40
1073,563.40
1117,590.60
1106,612.60
1132,616.40
1109,622.80
1133,618.60
1160,643.80
1184,669.60
1179,682.00
1165,673.40
1119,646.60
1113,616.60
1043,585.00
1036,540.20
1012,526.40
994,504.80
1011,500.80
1007,509.40
1010,508.20
993,503.20
1008,499.00
1007,507.60
1023,513.40
1014,519.40
1012,513.20
1010,511.20
1023,515.20
995,511.80
1007,499.80
1013,509.40
1007,510.60
1008,507.40
993,502.00
1020,503.80
1004,513.60
1007,505.20
1022,513.00
998,512.40
1028,510.00
1004,518.40
1018,509.60
1050,530.80
1041,546.40
1055,546.60
1050,553.00
1050,550.00
1002,530.80
1007,504.00
1011,508.60
1017,513.40
1001,510.60
984,494.20
1071,518.80
1270,650.60
1236,756.40
867,588.40
888,375.40
932,405.60
993,456.40
1055,517.80
1043,550.20
1053,547.00
1058,555.00
1070,562.80
1090,578.00
1072,582.80
1093,580.40
1105,597.80
1133,616.20
1137,634.60
1173,651.40
1155,665.80
1153,654.20
1145,649.80
1121,635.40
1083,605.80
1033,563.00
995,517.80
1024,506.60
988,509.60
997,491.60
974,487.80
988,479.60
1016,499.20
1010,513.60
1000,506.00
1008,503.20
1038,520.00
997,521.60
1016,504.60
995,507.60
997,495.80
1019,505.80
996,509.80
997,496.40
1005,500.20
989,498.60
984,487.00
1019,498.00
1006,513.80
1000,503.60
988,495.20
1001,493.20
992,497.40
982,488.00
1014,494.80
1029,520.00
982,510.20
1026,499.60
1014,521.20
994,506.00
1026,506.80
1052,536.40
1058,554.40
1057,557.60
1046,552.60
1001,528.00
980,492.60
993,485.20
1011,500.20
1008,509.80
1034,518.40
1024,530.00
1173,583.60
1293,721.00
867,622.60
878,371.40
916,393.20
988,444.80
1023,502.00
1030,525.80
1047,536.80
1074,557.80
1068,571.60
1069,568.40
1086,575.80
1068,578.80
1104,582.40
1124,612.00
1170,642.40
1167,668.80
1134,653.80
1161,644.80
1158,659.80
1137,649.60
1098,621.40
1058,582.00
1021,543.20
1012,517.40
1004,508.80
984,496.00
994,488.00
997,495.20
970,486.20
1020,490.00
1000,512.00
1011,504.40
999,506.20
1016,505.80
998,508.80
1028,510.00
1023,526.00
988,509.00
1005,494.80
988,498.20
1005,494.80
995,501.00
1020,505.00
1000,512.00
1002,500.80
1010,505.20
997,504.80
1000,498.20
1019,507.60
1002,512.20
980,493.20
1002,488.80
1026,511.60
995,513.60
1024,506.60
1012,519.20
999,506.80
1034,513.00
1000,520.40
1025,510.00
1029,526.60
1034,531.00
1045,538.40
1045,545.00
1076,557.40
1045,563.60
1023,536.20
989,509.40
1012,498.20
1007,510.00
1013,509.40
1016,514.20
1046,528.00
1132,580.40
1384,732.80
917,697.20
874,399.80
912,389.20
996,445.60
1019,505.20
1046,529.80
1050,547.60
1062,554.80
1049,556.80
1083,562.60
1089,585.40
1069,581.00
1102,582.20
1106,603.60
1125,613.60
1133,628.20
1153,641.00
1160,655.80
1155,658.00
1120,641.00
1106,614.40
1069,591.20
1018,548.60
988,506.00
986,487.20
1001,492.00
966,487.00
1006,482.00
989,499.20
984,487.00
995,488.40
1018,504.20
993,508.00
1028,507.00
1004,518.40
987,497.20
1006,494.60
978,494.80
1001,487.20
1009,504.20
987,500.20
1011,496.60
957,489.40
992,471.00
1002,496.00
994,498.80
1005,498.40
983,496.20
1022,498.60
986,507.60
1001,492.00
992,497.40
1010,499.20
1012,510.80
995,505.20
1005,499.00
1018,510.20
1034,524.40
1044,538.00
1036,540.80
1042,538.40
993,522.40
1002,496.60
1023,510.40
990,509.80
1017,500.80
1007,513.00
1032,517.00
1084,552.80
1356,692.80
964,699.20
887,433.20
913,397.40
948,427.00
1008,472.00
1022,513.60
1058,536.40
1034,548.40
1101,560.80
1054,582.20
1093,569.60
1081,588.20
1095,586.60
1116,603.40
1110,613.60
1156,628.40
1143,650.80
1179,657.40
1146,665.80
1126,638.00
1101,616.00
1066,587.00
1057,562.40
1006,536.60
994,501.20
983,489.60
1002,490.60
994,498.80
1025,506.40
983,508.20
1013,495.00
1017,514.60
1022,519.00
998,512.40
1021,507.20
1005,514.60
1031,515.40
1018,525.80
1005,512.80
995,501.00
997,495.80
993,495.40
1019,503.40
997,510.20
1021,506.60
1006,515.00
1019,511.20
998,510.60
982,491.60
1014,494.80
1005,510.40
1005,505.00
1047,521.80
1013,533.40
1041,524.20
1046,543.00
1052,548.40
1033,544.40
1010,523.80
1009,509.60
1007,508.20
1001,504.60
999,500.20
1032,512.20
1020,527.20
1260,616.00
1306,778.40
873,632.80
875,373.80
926,395.40
999,455.20
1026,509.80
1041,532.00
1080,556.60
1045,566.00
1060,551.00
1079,567.60
1078,578.60
1104,588.40
1106,604.80
1138,618.80
1141,639.20
1157,647.40
1152,655.00
1163,656.40
1145,655.80
1124,636.60
1104,616.00
1048,581.60
1014,534.40
999,508.00
988,494.60
977,483.60
1001,486.60
988,495.80
996,491.20
994,495.20
1001,496.80
1011,505.00
1009,510.20
1019,513.00
1029,523.00
994,515.00
1010,500.40
1023,515.20
1002,514.60
1013,506.40
990,503.80
999,493.60
1018,506.60
1022,519.60
1007,516.00
984,497.80
1024,500.00
1000,514.40
997,498.80
1005,500.20
1017,509.80
987,505.00
1026,502.60
1011,520.00
999,506.20
1016,505.80
1033,522.80
1047,538.60
1059,551.80
1069,563.00
1012,546.20
1040,523.20
1007,526.80
1004,505.80
1000,502.40
1020,508.00
998,511.20
1044,516.40
1161,590.80
1364,742.20
844,656.00
902,367.20
896,399.60
994,435.20
1017,503.20
1046,528.60
1053,548.80
1061,556.20
1073,565.80
1062,568.60
1096,575.60
1088,592.80
1107,595.60
1130,616.20
1124,627.60
1154,636.00
1158,655.60
1186,669.20
1140,667.60
1127,634.80
1120,624.20
1052,592.80
1019,538.80
1014,517.00
972,497.20
1001,483.60
987,495.40
1005,494.20
987,497.80
1001,492.60
1004,502.20
1000,502.40
1013,505.20
988,503.00
1017,499.60
1007,513.00
998,503.40
1005,500.80
995,501.00
997,495.80
1004,499.80
1008,505.60
993,502.00
990,491.80
984,487.60
1004,492.00
996,500.80
999,497.20
1005,501.40
1018,510.20
982,503.60
996,487.60
1008,500.80
996,503.20
1001,498.00
1018,507.80
999,510.40
1007,502.20
1022,513.00
1025,523.20
1041,531.40
1049,544.20
1030,541.40
1009,521.60
994,503.00
995,494.40
1005,499.00
986,497.40
1014,497.20
1057,531.20
1262,639.00
1305,779.20
840,619.00
891,360.40
924,404.20
995,452.40
1008,500.20
1045,522.80
1050,547.00
1048,549.20
1054,550.40
1074,562.00
1082,577.20
1078,580.40
1108,590.00
1124,614.40
1108,617.60
1156,627.20
1160,657.60
1149,655.60
1132,642.20
1126,629.60
1093,612.80
1038,571.00
1023,532.00
1013,519.00
997,506.60
980,490.20
986,482.40
988,486.80
990,488.80
1016,500.40
992,506.40
1021,503.60
1006,515.00
1006,506.00
994,501.20
1008,499.60
1022,513.60
990,509.20
1000,494.00
984,493.60
1004,492.00
996,500.80
1004,499.20
998,501.60
1001,499.20
1011,505.00
995,504.60
1005,499.00
1023,512.20
1024,523.40
1042,531.20
1031,537.60
1018,525.80
1001,511.20
990,496.60
1020,502.00
995,510.00
997,495.80
994,495.80
1011,500.80
1089,542.20
1325,683.40
1020,703.00
889,467.60
889,389.00
956,415.80
1014,479.20
1030,520.40
1022,526.80
1071,541.60
1059,566.20
1064,561.00
1070,566.40
1074,571.60
1102,585.20
1117,608.00
1116,616.60
1119,617.20
1161,635.80
1163,661.80
1116,644.20
1110,613.60
1079,597.60
1045,565.40
1012,531.80
1021,515.60
978,503.80
1004,488.40
984,496.00
986,484.80
986,486.00
998,490.80
1016,505.20
994,507.20
1020,504.40
998,511.20
994,496.40
977,487.20
1014,491.80
996,506.80
984,491.20
1006,492.80
1008,506.80
997,503.60
978,489.40
1000,486.80
1011,504.40
1053,527.80
1052,552.60
1012,536.00
1005,509.20
1017,509.80
982,503.00
993,486.40
994,493.40
985,490.40
983,484.20
1031,502.20
1150,578.60
1293,707.20
900,635.80
902,400.80
888,396.40
956,415.20
1014,479.20
1022,517.20
1041,529.60
1033,537.80
1045,537.80
1035,541.00
1060,545.00
1077,566.80
1095,584.20
1128,608.20
1079,608.40
1138,602.60
1118,630.00
1160,634.80
1114,641.60
1095,606.40
1066,583.40
1014,545.20
1012,513.20
985,501.20
988,486.20
987,487.60
978,483.40
1013,492.00
977,498.60
1000,486.20
989,495.60
987,488.20
1008,495.40
1009,508.40
994,503.00
977,487.20
997,485.00
999,497.80
995,497.40
1002,497.80
1026,511.60
1014,521.20
1014,514.00
1037,523.20
1022,531.00
1033,526.40
1007,522.60
982,497.00
977,480.00
980,478.20
992,484.80
1017,502.00
1043,527.40
1191,602.20
1326,745.00
917,662.40
870,398.20
906,384.40
966,430.00
1042,496.40
1019,532.80
1043,528.60
1052,546.60
1045,549.20
1073,556.20
1082,576.60
1089,584.80
1097,592.20
1124,607.80
1125,624.40
1137,629.80
1145,640.20
1144,644.60
1134,640.00
1085,614.40
1078,582.20
1037,561.60
1005,524.20
988,498.20
1001,493.20
998,499.80
999,498.40
987,494.20
1011,496.60
1028,517.80
1008,520.00
1013,510.00
1019,515.40
1023,520.60
1007,516.60
1020,512.20
990,508.00
1019,501.60
1017,518.20
994,507.80
1004,498.00
1005,504.40
1016,509.40
1000,509.60
1029,511.60
1029,529.00
1042,534.20
1042,542.00
1059,548.80
1025,545.40
1012,519.80
980,499.20
1006,490.40
988,498.80
1014,498.40
1013,513.60
1047,526.60
1264,633.80
1305,780.40
809,606.60
888,340.60
935,406.80
973,450.20
1056,506.20
1036,548.00
1038,536.80
1055,544.80
1060,557.00
1070,564.00
1074,571.60
1094,582.00
1113,601.60
1104,609.40
1124,612.00
1148,633.60
1150,648.80
1156,652.40
1134,647.20
1121,628.80
1053,593.80
1021,540.20
1001,513.00
985,494.60
990,487.00
1008,497.20
985,498.80
964,476.60
1012,483.20
981,499.60
1002,489.40
990,497.20
1032,506.80
1008,522.40
997,503.60
1007,501.00
988,499.40
988,488.00
999,492.40
997,498.20
983,491.40
1001,490.20
985,494.60
988,486.20
977,483.60
1004,487.80
998,501.60
1006,501.20
1006,506.00
984,497.20
997,489.20
997,497.00
1001,498.60
980,492.60
1007,490.80
1017,511.00
980,502.20
997,486.80
988,493.40
1020,500.80
984,505.60
1007,493.20
993,501.40
1013,501.00
1014,513.40
1038,523.60
1002,523.60
1008,504.40
1007,507.60
1042,521.00
1050,545.20
1058,553.20
1056,557.20
1034,547.20
1006,522.80
1005,505.60
994,500.60
997,495.20
1021,506.60
1031,525.00
1074,548.20
1321,672.80
1155,754.60
808,516.20
899,344.40
954,421.00
1042,489.20
1022,534.00
1041,529.60
1046,543.00
1077,558.40
1061,570.60
1083,569.80
1082,582.60
1084,582.80
1124,600.00
1108,617.60
1124,614.40
1176,644.80
1134,659.20
1162,645.20
1120,645.20
1114,617.60
1045,586.40
1050,547.00
1019,537.60
986,505.80
988,486.80
995,490.80
980,489.00
980,480.00
992,484.80
998,494.40
1045,516.80
1006,529.40
1023,512.80
1020,521.80
1021,520.40
999,512.20
1008,502.60
1017,511.60
996,508.60
1005,499.60
1004,504.60
1017,509.20
1013,515.40
1009,511.40
1009,509.00
1013,510.60
999,507.40
1033,512.60
1008,523.00
1023,514.00
1006,516.20
1014,509.20
1022,517.20
1000,513.20
1035,514.00
1023,530.20
1034,527.40
1025,530.40
1009,518.60
1043,522.60
1025,535.80
1026,525.40
1029,527.20
1042,534.20
1033,538.40
1049,539.40
1066,555.80
1084,573.20
1047,569.20
1080,560.20
1056,570.40
1080,565.60
1046,566.40
1072,556.40
1060,567.20
1019,543.60
1065,537.40
1082,571.80
1152,610.00
1425,761.20
1092,791.80
936,529.60
980,453.60
1024,497.60
1086,548.80
1128,602.80
1119,624.40
1146,629.80
1100,627.60
1125,610.00
1170,643.00
1167,668.80
1176,670.60
1209,689.20
1205,707.40
1229,714.60
1233,730.60
1259,743.40
1227,746.20
1235,730.20
1196,719.40
1175,687.60
1090,641.00
1104,595.60
1071,590.80
1066,569.00
1061,564.00
1068,563.80
1113,586.00
1081,600.20
1077,579.40
1100,586.20
1089,595.60
1085,587.40
1090,587.00
1090,590.00
1073,583.20
1098,583.00
1082,591.60
1060,573.20
1088,571.20
