937	436.4
941	438.6
956	447
1045	491.6
1499	726.6
975	789.4
856	427.4
905	375.6
941	419.4
946	443
945	445.6
954	448.6
957	455.2
966	460.6
966	466
978	470.8
982	479.6
988	484.4
1004	494.4
1014	508
1024	518
1042	531.2
1045	543.2
1045	545
1045	545
1023	536.2
996	512.2
973	486.8
952	464.6
947	450
945	446.2
947	445.8
949	447.8
946	447.8
951	448
954	452.2
947	451.2
948	447.4
951	449.2
948	449.8
948	448
952	449.6
950	451.2
952	450.8
969	458.8
981	473.8
988	483.8
1001	493.2
988	495.8
962	477.6
937	452
936	436.6
935	435.6
938	436.2
945	440.8
953	448.2
1018	479
1517	717.6
1067	837
875	490.2
906	387.4
953	424.8
952	452.6
954	452.8
962	457.2
970	465.2
976	472.4
989	481.2
989	489
997	492.2
1013	503.4
1021	516.2
1034	526.2
1043	537.6
1057	548.6
1058	557.4
1057	557.6
1038	549.4
1013	528
983	501
965	475.8
954	460.6
957	455.2
957	457
957	457
959	457.8
965	461.4
961	463.4
966	463
969	467.2
970	469.4
964	467.6
961	462.8
963	461.8
966	464.2
957	462.4
963	459.4
964	463.4
964	464
958	461.6
969	462.4
974	471
996	482.8
1011	502
1021	515
1005	514.6
969	490.6
953	462.6
957	454.6
956	456.6
956	456
958	456.8
977	465.6
1074	515.8
1518	751.6
1011	815.2
891	463
930	406.6
962	442.8
961	461.6
970	464.6
975	472
980	477
983	481.2
994	487.4
1001	496.8
1002	501.4
1018	508.4
1031	523.2
1033	531.8
1054	541.4
1055	554.4
1060	557
1056	558.4
1048	552.8
1011	533.2
993	503.8
975	485.8
960	469
954	457.6
959	456
959	459
962	460.2
965	463.2
968	466.2
968	468
968	468
961	465.2
964	462.2
960	462.4
964	461.6
960	462.4
962	460.8
960	461.2
961	460.4
968	463.8
960	464.8
963	461.2
962	462.6
963	462.4
964	463.4
962	463.2
981	469.6
986	483
1005	493.6
1011	507.4
998	505.8
969	486.4
950	461.4
950	450
952	450.8
950	451.2
947	448.8
966	454.6
1110	523.6
1524	775.6
951	794.8
881	423
911	393
950	426.6
947	448.8
958	451.4
957	457.6
969	461.8
970	469.4
977	472.8
982	479
995	487.2
997	495.8
1006	500.6
1018	510.8
1025	520.8
1036	529.4
1036	536
1043	538.8
1023	535
1005	515.8
974	492.6
956	466.8
947	452.4
944	445.8
941	442.8
945	442.6
948	446.2
954	450.4
959	456
949	455
951	449.8
950	450.6
951	450.4
947	449.4
948	447.4
948	448
949	448.4
956	451.8
948	452.8
948	448
949	448.4
949	449
949	449
956	451.8
956	456
951	454
952	451.4
956	453.6
958	456.8
983	468
990	485.8
1005	496
988	498.2
980	484.8
945	466
939	442.6
940	439.4
938	439.2
937	437.6
938	437.4
976	453.2
1256	588
1236	748
873	590.8
870	371.8
936	396.4
939	437.2
938	438.6
942	439.6
950	445.2
952	450.8
962	456
970	465.2
973	471.2
984	477.4
989	486
1002	494.2
1010	505.2
1022	514.8
1026	523.6
1029	527.2
1032	530.2
1019	526.8
985	505.4
965	477
949	458.6
934	443
929	432
937	432.2
938	437.4
939	438.4
941	439.8
941	441
945	442.6
946	445.4
939	443.2
939	439
945	441.4
945	445
939	442.6
938	438.6
942	439.6
945	443.2
939	442.6
945	441.4
941	443.4
942	441.4
952	446
940	447.2
949	443.6
948	448.6
952	449.6
954	452.8
949	452
964	455
952	459.2
968	458.4
977	471.6
995	484.2
996	495.4
996	496
973	486.8
946	462.2
948	446.8
940	444.8
944	441.6
939	442
958	446.6
1018	482
1414	676.4
1114	794
882	521.2
880	381.2
946	406.4
939	443.2
947	442.2
948	447.4
952	449.6
963	456.4
969	465.4
978	472.6
981	479.2
984	482.2
992	487.2
1007	498
1006	506.6
1020	511.6
1032	524.8
1026	529.6
1013	520.8
1002	508.6
978	492.4
964	472.4
946	456.8
940	443.6
935	438
938	436.2
940	438.8
933	437.2
938	435
945	440.8
940	443
942	440.8
940	441.2
939	439.6
940	439.4
936	438.4
941	438
940	440.6
937	438.8
939	437.8
939	439
944	441
941	442.8
947	443.4
947	447
942	445
949	444.8
948	448.6
956	451.2
970	461.6
981	474.4
985	482.6
995	489
987	491.8
950	472.2
939	445.6
938	438.6
940	438.8
936	438.4
940	437.6
965	450
1162	543.8
1470	785.2
900	742
874	389.6
927	395.2
945	434.2
937	441.8
951	442.6
956	453
962	458.4
965	463.2
976	469.4
977	476.4
995	484.2
994	494.6
1005	498.4
1021	511.4
1025	522.6
1038	530.2
1036	537.2
1034	535.2
1023	529.6
1004	515.4
975	492.4
956	467.4
945	451.6
942	443.8
942	442
945	443.2
948	446.2
947	447.6
950	448.2
953	451.2
949	451.4
954	451
951	452.8
951	451
954	452.2
949	452
956	451.8
949	453.2
951	449.8
958	453.8
957	457.6
956	456.6
951	454
964	456.2
959	462
961	459.8
961	461
963	461.8
965	463.8
968	466.2
983	474
994	487.4
996	494.8
1006	500
992	500.4
958	478.4
951	455.2
952	451.4
953	452.4
949	451.4
958	452.6
975	464.8
1202	565.8
1452	802
926	741.6
890	411.6
926	404.4
956	438
958	456.8
964	460.4
970	466.4
974	471.6
983	477.6
989	485.4
995	491.4
1005	499
1011	507.4
1024	516.2
1032	527.2
1040	535.2
1052	544.8
1055	553.2
1053	554.2
1036	546.2
1012	526.4
986	501.6
970	479.6
959	465.6
956	457.8
960	457.6
952	456.8
961	455.6
960	460.6
961	460.4
960	460.6
964	461.6
958	461.6
961	459.2
964	462.2
957	461.2
954	455.8
957	455.2
952	455
957	454
959	457.8
959	459
958	458.6
959	458.4
956	457.8
965	459.6
964	464.6
964	464
964	464
969	466
974	471
993	481.6
996	494.2
1007	500.4
1002	505
984	494.8
960	474.4
959	459.6
956	457.8
959	457.2
956	457.8
954	455.2
1014	478
1523	717.6
1186	888.2
901	572
899	400.2
949	419
948	448.6
954	450.4
961	456.8
969	464.2
975	471.4
984	478.6
987	485.2
997	491
1004	499.8
1008	505.6
1024	514.4
1035	528.4
1044	538.6
1055	548.4
1050	553
1046	548.4
1026	538
995	513.6
971	485.4
964	468.2
949	458
949	449
950	449.4
948	449.2
952	449.6
956	453.6
957	456.4
958	457.4
956	457.2
959	457.2
951	455.8
954	452.2
947	451.2
952	449
956	453.6
952	454.4
946	449.6
947	446.4
951	448.6
945	448.6
946	445.4
950	447.6
950	450
947	448.8
951	448.6
953	451.8
948	451
959	452.4
968	462.6
972	469.6
980	475.2
994	485.6
978	487.6
959	470.4
947	454.2
945	446.2
938	442.2
942	439.6
945	443.2
947	445.8
1076	498.6
1452	726.4
1045	789.2
900	487
876	390.4
934	399.2
939	436
